id,article,name,price,discount,manufacturer_id,pharmaceutical_form_id,description
75,-,Фиточай Белояр № 10 Мочегонный 50 г,500,0,1,13,"Фиточай Белояр Мочегонный – эффективная борьба с недугами мочеполовой системы
Экологический продукт создан для восстановления мочеполовой системы изнутри, и вобрал в себя лучшее, что может дать человеку природа. Действие натуральных ингредиентов щадящее, поэтому негативные эффекты приема травяного сбора полностью исключены.

Природные компоненты благотворно влияют на организм:
ведут активную борьбу с микробами, устраняют воспалительные процессы;
способствуют устранению зуда и боли;
выступают в качестве антиоксиданта;
нормализуют микрофлору, дезинфицируют и борются с инфекциями.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, тмин, корень девясила, плоды можжевельника, трава птичьего горца, плоды яблони, трава фиалки.

Масса: 50 г

Способ применения: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
76,-,Фиточай Белояр № 10 Мочегонный 500 г,3000,0,1,13,"Фиточай Белояр Мочегонный – эффективная борьба с недугами мочеполовой системы
Экологический продукт создан для восстановления мочеполовой системы изнутри, и вобрал в себя лучшее, что может дать человеку природа. Действие натуральных ингредиентов щадящее, поэтому негативные эффекты приема травяного сбора полностью исключены.

Природные компоненты благотворно влияют на организм:
ведут активную борьбу с микробами, устраняют воспалительные процессы;
способствуют устранению зуда и боли;
выступают в качестве антиоксиданта;
нормализуют микрофлору, дезинфицируют и борются с инфекциями.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, тмин, корень девясила, плоды можжевельника, трава птичьего горца, плоды яблони, трава фиалки.

Масса: 500 г

Способ применения: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
77,-,Фиточай Белояр № 11 Легкое дыхание 50 г,500,0,1,13,"Фиточай ​Белояр Легкое дыхание – естественная поддержка дыхательной системы
Регулярное употребление чая способствует усилению защитных функций организма. В составе экопродукта – натуральные компоненты со щадящим, мягким воздействием, безвредные для человека.

Активное действие травяного состава предполагает:
предотвращение и блокировку воспалительных процессов;
укрепление иммунитета;
стабильное разрежение и выделение мокроты;
облегчение состояния при простуде, бронхите, трахеите, сильном кашле.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья малины, листья мелисы медицинской, сушеные плоды красной рябины, листья череды.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
78,-,Фиточай Белояр № 11 Легкое дыхание 500 г,3000,0,1,13,"Фиточай ​Белояр Легкое дыхание – естественная поддержка дыхательной системы
Регулярное употребление чая способствует усилению защитных функций организма. В составе экопродукта – натуральные компоненты со щадящим, мягким воздействием, безвредные для человека.

Активное действие травяного состава предполагает:
предотвращение и блокировку воспалительных процессов;
укрепление иммунитета;
стабильное разрежение и выделение мокроты;
облегчение состояния при простуде, бронхите, трахеите, сильном кашле.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья малины, листья мелисы медицинской, сушеные плоды красной рябины, листья череды.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
79,-,Фиточай Белояр № 13 Омолаживающий 50 г,500,0,1,13,"Фиточай Белояр Омолаживающий – сбалансированное сочетание витаминов с органическими соединениями и минералами
Натуральные компоненты в составе чая имеют общеукрепляющий, противовоспалительный, очищающий, тонизирующий и успокаивающий эффект. Они мягко воздействуют на органы, легко усваиваются и не наносят вреда.

Регулярный прием чая способствует:
укреплению защитных сил организма;
нормализации обмена веществ;
быстрому избавлению от токсинов и шлаков;
расслаблению нервной системы, нормализации сна.

Может применяться в качестве профилактического средства.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, плоды шиповника, гвоздика, сушеные плоды красной рябины, листья череды, листья черной смородины, корень пиона уклоняющегося.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
80,-,Фиточай Белояр № 13 Омолаживающий 500 г,3000,0,1,13,"Фиточай Белояр Омолаживающий – сбалансированное сочетание витаминов с органическими соединениями и минералами
Натуральные компоненты в составе чая имеют общеукрепляющий, противовоспалительный, очищающий, тонизирующий и успокаивающий эффект. Они мягко воздействуют на органы, легко усваиваются и не наносят вреда.

Регулярный прием чая способствует:
укреплению защитных сил организма;
нормализации обмена веществ;
быстрому избавлению от токсинов и шлаков;
расслаблению нервной системы, нормализации сна.

Может применяться в качестве профилактического средства.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, плоды шиповника, гвоздика, сушеные плоды красной рябины, листья череды, листья черной смородины, корень пиона уклоняющегося.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
81,-,Фиточай Белояр № 14 Тонизирующий 50 г,500,0,1,13,"Фиточай Белояр Тонизирующий – комплекс трав для активного образа жизни
Экопродукт восстанавливает энергетический баланс организма, повышает тонус, улучшает общее самочувствие и настроение. Воздействие чая на человека – мягкое, нежное, натуральные компоненты безвредны и не вызывают побочных эффектов.

Экопродукт действует комплексно:
укрепляет защитные барьеры организма, повышает стрессоустойчивость;
успокаивает, расслабляет;
способствует нормализации эмоционального состояния;
стимулирует обменные процессы;
стабилизирует давление и сердечные ритмы;
повышает интеллектуальные способности.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, плоды шиповника, лист бадана толстолистного, корень родиолы розовой, корень аира, листья черной смородины.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат. Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
82,-,Фиточай Белояр № 14 Тонизирующий 500 г,3000,0,1,13,"Фиточай Белояр Тонизирующий – комплекс трав для активного образа жизни
Экопродукт восстанавливает энергетический баланс организма, повышает тонус, улучшает общее самочувствие и настроение. Воздействие чая на человека – мягкое, нежное, натуральные компоненты безвредны и не вызывают побочных эффектов.

Экопродукт действует комплексно:
укрепляет защитные барьеры организма, повышает стрессоустойчивость;
успокаивает, расслабляет;
способствует нормализации эмоционального состояния;
стимулирует обменные процессы;
стабилизирует давление и сердечные ритмы;
повышает интеллектуальные способности.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, плоды шиповника, лист бадана толстолистного, корень родиолы розовой, корень аира, листья черной смородины.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат. Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
83,-,Фиточай Белояр № 15 Антигельминтный 50 г,500,0,1,13,"Фиточай Белояр Антигельминтный – результативное избавление от паразитов
Экопродукт бережно и нежно воздействует на пораженные органы изнутри, способствуя их быстрому очищению. Чай безвреден для здоровья, и может использоваться в качестве обезболивающего и противовоспалительного средства.

Активное действие природных ингредиентов предполагает:
создание препятствий для жизнедеятельности личинок и взрослых особей;
уничтожение яиц;
стабилизация работы ЖКТ;
за счет слабительного эффекта – быстрое выведение гельминтов из организма;
предотвращение интоксикации.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья пижмы обыкновенной, корень петрушки огородной, гвоздика, полынь обыкновенная, девясил, кора крушины.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат. Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
84,-,Фиточай Белояр № 15 Антигельминтный 500 г,3000,0,1,13,"Фиточай Белояр Антигельминтный – результативное избавление от паразитов
Экопродукт бережно и нежно воздействует на пораженные органы изнутри, способствуя их быстрому очищению. Чай безвреден для здоровья, и может использоваться в качестве обезболивающего и противовоспалительного средства.

Активное действие природных ингредиентов предполагает:
создание препятствий для жизнедеятельности личинок и взрослых особей;
уничтожение яиц;
стабилизация работы ЖКТ;
за счет слабительного эффекта – быстрое выведение гельминтов из организма;
предотвращение интоксикации.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья пижмы обыкновенной, корень петрушки огородной, гвоздика, полынь обыкновенная, девясил, кора крушины.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат. Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
85,-,Фиточай Белояр №1 Очищающий 50 г,500,0,1,13,"Фиточай Белояр Очищающий – кладезь целебных веществ для полноценной работы организма
Органические продукты в составе чая оказывают укрепляющее воздействие на печень, восстанавливая и питая ее изнутри полезными микроэлементами, витаминами. Действие компонентов направлено на положительные изменения в организме – они абсолютно безвредны для человека.

Прием фиточая рекомендован для:
полноценного очищения органов и систем от токсинов;
восстановления тканей и клеток;
быстрейшего заживления внутренних ран.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, трава шалфея, листья березы (повислой), цветки бессмертника (песчаного), плоды земляники, трава хвоща (полевого), плоды калины.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
86,-,Фиточай Белояр №1 Очищающий 500 г,3000,0,1,13,"Фиточай Белояр Очищающий – кладезь целебных веществ для полноценной работы организма
Органические продукты в составе чая оказывают укрепляющее воздействие на печень, восстанавливая и питая ее изнутри полезными микроэлементами, витаминами. Действие компонентов направлено на положительные изменения в организме – они абсолютно безвредны для человека.

Прием фиточая рекомендован для:
полноценного очищения органов и систем от токсинов;
восстановления тканей и клеток;
быстрейшего заживления внутренних ран.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, трава шалфея, листья березы (повислой), цветки бессмертника (песчаного), плоды земляники, трава хвоща (полевого), плоды калины.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
87,-,Фиточай Белояр №12 Зрение 50 г,500,0,1,13,"Фиточай Белояр Зрение – здоровье глаз и хорошее зрение
Экопродукт мягко воздействует на хрупкий зрительный орган изнутри, не нанося вреда. Фиточай можно применять в качестве общеукрепляющего травяного состава для увеличения работоспособности. Особые ингредиенты в составе повышают вкусовые качества чая.

Травяной сбор оказывает целебное воздействие на организм:



улучшает зрение в периоды ослабления;
укрепляет иммунную систему и повышает сопротивляемость организма инфекциям;
профилактика болезней глаз;
стабилизация кровообращения в сетчатке.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья черной смородины, листья черники, цветки клевера красного, сушеные плоды шиповника, родиола розовая.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.

Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
88,-,Фиточай Белояр №12 Зрение 500 г,3000,0,1,13,"Фиточай Белояр Зрение – здоровье глаз и хорошее зрение
Экопродукт мягко воздействует на хрупкий зрительный орган изнутри, не нанося вреда. Фиточай можно применять в качестве общеукрепляющего травяного состава для увеличения работоспособности. Особые ингредиенты в составе повышают вкусовые качества чая.

Травяной сбор оказывает целебное воздействие на организм:
улучшает зрение в периоды ослабления;
укрепляет иммунную систему и повышает сопротивляемость организма инфекциям;
профилактика болезней глаз;
стабилизация кровообращения в сетчатке.

Состав: Трава иван-чая (кипрея узколистного), водоросль ламинария, чага, листья черной смородины, листья черники, цветки клевера красного, сушеные плоды шиповника, родиола розовая.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.

Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
89,-,Фиточай Белояр №2 Стройность 50 г,500,0,1,13,"Фиточай Белояр Стройность – уникальный рецепт красоты и здоровья
Экопродукт не имеет побочных эффектов, и воздействует на организм заботливо и мягко. Его благотворное влияние заключается не только в снижении массы тела, но и в полноценной работе желудочно-кишечного тракта. Прием чая обеспечивает хорошее самочувствие, т.к. при его применении отсутствует необходимость в мучительных диетах.

Польза травяного состава для человека заключается в:



нормализации работы ЖКТ, избавлении от диареи, запоров, метеоризма;
сохранении оптимальной микрофлоры;
выведении вредных веществ;
снижении аппетита.


Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, ягоды можжевельника, цветки василька (синего), трава хвоща (полевого), плоды яблок, рыльца кукурузные, корень девясила.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
90,-,Фиточай Белояр №2 Стройность 500 г,3000,0,1,13,"Фиточай Белояр Стройность – уникальный рецепт красоты и здоровья
Экопродукт не имеет побочных эффектов, и воздействует на организм заботливо и мягко. Его благотворное влияние заключается не только в снижении массы тела, но и в полноценной работе желудочно-кишечного тракта. Прием чая обеспечивает хорошее самочувствие, т.к. при его применении отсутствует необходимость в мучительных диетах.

Польза травяного состава для человека заключается в:
нормализации работы ЖКТ, избавлении от диареи, запоров, метеоризма;
сохранении оптимальной микрофлоры;
выведении вредных веществ;
снижении аппетита.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, ягоды можжевельника, цветки василька (синего), трава хвоща (полевого), плоды яблок, рыльца кукурузные, корень девясила.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
91,-,Фиточай Белояр №3 Женский 50 г,500,0,1,13,"Фиточай Белояр Женский – целебная сила трав для женского организма
Чай рекомендуется принимать женщинам детородного возраста, в послеродовой период и при климаксе. Он ведет активную борьбу с болезнями половой сферы, насыщает внутренние органы и системы витаминами, не причиняя вреда хрупкому и нежному организму женщины.

Комбинация растений в составе фиточая обеспечивает:
противовоспалительное действие;
стабильную работу ЖКТ и кровеносной системы;
успокаивающий эффект, устранение стрессов;
укрепление сердечно-сосудистой, мочеполовой, пищеварительной систем.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, цветки бессмертника (песчаного), трава укропа (огородного), лист брусники, трава душицы.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
92,-,Фиточай Белояр №3 Женский 500 г,3000,0,1,13,"Фиточай Белояр Женский – целебная сила трав для женского организма
Чай рекомендуется принимать женщинам детородного возраста, в послеродовой период и при климаксе. Он ведет активную борьбу с болезнями половой сферы, насыщает внутренние органы и системы витаминами, не причиняя вреда хрупкому и нежному организму женщины.

Комбинация растений в составе фиточая обеспечивает:
противовоспалительное действие;
стабильную работу ЖКТ и кровеносной системы;
успокаивающий эффект, устранение стрессов;
укрепление сердечно-сосудистой, мочеполовой, пищеварительной систем.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, цветки бессмертника (песчаного), трава укропа (огородного), лист брусники, трава душицы.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
93,-,Фиточай Белояр №4 Витаминный 50 г,500,0,1,13,"Фиточай Белояр №4 Витаминный – источник важных для здоровья органических веществ
Состав фиточая легко усваивается организмом, и оказывают деликатное воздействие. Все компоненты безвредны, и способствуют значительному улучшению самочувствия человека.

Комбинация ингредиентов благотворно сказывается на здоровье:
замедляет процесс старения;
восстанавливает внутренний баланс микроэлементов и витаминов;
положительно влияет на работу сердечно-сосудистой системы;
позволяет быстро справиться с простудными болезнями, анемией, расстройствами ЖКТ.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, хвоя сосны, плоды смородины (черной), плоды черники, лист медуницы, трава хвоща (полевого), плоды шиповника.

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
94,-,Фиточай Белояр №4 Витаминный 500 г,3000,0,1,13,"Фиточай Белояр №4 Витаминный – источник важных для здоровья органических веществ
Состав фиточая легко усваивается организмом, и оказывают деликатное воздействие. Все компоненты безвредны, и способствуют значительному улучшению самочувствия человека.

Комбинация ингредиентов благотворно сказывается на здоровье:
замедляет процесс старения;
восстанавливает внутренний баланс микроэлементов и витаминов;
положительно влияет на работу сердечно-сосудистой системы;
позволяет быстро справиться с простудными болезнями, анемией, расстройствами ЖКТ.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, хвоя сосны, плоды смородины (черной), плоды черники, лист медуницы, трава хвоща (полевого), плоды шиповника.

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
95,-,Фиточай Белояр №5 Защищающий 50 г,500,0,1,13,"Фиточай Белояр Защищающий – комплекс природных биорегуляторов
Фиточай питает внутренние органы и системы, пополняя истощившийся запас витаминов, наполняя энергией и создавая прочный надежный барьер для проникновения вредоносных бактерий. Органические продукты не наносят вреда, и способствуют улучшению самочувствия и настроения.

Экопродукт воздействует на организм положительно, т.к. прием травяного сбора – это:
активная борьба с внутренними воспалительными процессами;
укрепление иммунитета;
очищение кровяных клеток, стабилизация кровообращения;
полноценное избавление от токсинов.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, лист крапивы, трава череды (трехраздельной), корень родиолы (розовой), трава эхинацеи, плоды смородины (черной), плоды вишни.

Масса: 50 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
96,-,Фиточай Белояр №5 Защищающий 500 г,3000,0,1,13,"Фиточай Белояр Защищающий – комплекс природных биорегуляторов
Фиточай питает внутренние органы и системы, пополняя истощившийся запас витаминов, наполняя энергией и создавая прочный надежный барьер для проникновения вредоносных бактерий. Органические продукты не наносят вреда, и способствуют улучшению самочувствия и настроения.

Экопродукт воздействует на организм положительно, т.к. прием травяного сбора – это:
активная борьба с внутренними воспалительными процессами;
укрепление иммунитета;
очищение кровяных клеток, стабилизация кровообращения;
полноценное избавление от токсинов.

Состав: трава иван-чая (кипрея узколистного), водоросль ламинария, чага, лист крапивы, трава череды (трехраздельной), корень родиолы (розовой), трава эхинацеи, плоды смородины (черной), плоды вишни.

Масса: 500 г

Способ приготовления: Ополоснуть заварочный чайник кипятком. Засыпать чай из расчета 1 чайная ложка на 300 мл кипятка. Настаивать не менее 15 минут. Увеличение времени настаивания делает напиток более насыщенным, усиливая его вкус и аромат.
Рекомендуется неоднократное заваривание (до 7 раз) для полной вытяжки из чая всех его полезных веществ."
